IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.168.155,2083,2083,true,SIN,Asia Pacific,Singapore,88,6.45
47.245.57.109,2082,2082,false,LAX,North America,Los Angeles,187,6.45
47.74.52.104,2096,2096,true,HKG,Asia Pacific,Hong Kong,174,6.45
47.245.37.89,2053,2053,true,LAX,North America,Los Angeles,247,6.45
47.245.113.12,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.45
47.236.96.141,8080,8080,false,SIN,Asia Pacific,Singapore,90,6.44
8.219.201.174,443,443,true,SIN,Asia Pacific,Singapore,156,6.44
8.219.233.6,2087,2087,true,SIN,Asia Pacific,Singapore,110,6.44
47.236.7.246,2082,2082,false,SIN,Asia Pacific,Singapore,22,6.44
8.219.173.195,80,80,false,SIN,Asia Pacific,Singapore,9,6.44
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.44
47.236.116.182,2087,2087,true,SIN,Asia Pacific,Singapore,91,6.44
47.245.38.233,2052,2052,false,NRT,Asia Pacific,Tokyo,78,6.44
47.74.42.17,2096,2096,true,LAX,North America,Los Angeles,322,6.44
47.236.163.221,2083,2083,true,SIN,Asia Pacific,Singapore,37,6.44
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,23,6.44
8.222.221.109,2087,2087,true,SIN,Asia Pacific,Singapore,65,6.43
8.222.145.110,2083,2083,true,SIN,Asia Pacific,Singapore,99,6.43
47.245.37.98,8443,8443,true,LAX,North America,Los Angeles,186,6.43
47.74.50.249,2096,2096,true,HKG,Asia Pacific,Hong Kong,215,6.43
47.245.11.118,8443,8443,true,LAX,North America,Los Angeles,194,6.43
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,6.43
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,70,6.43
47.74.40.13,8080,8080,false,NRT,Asia Pacific,Tokyo,70,6.43
47.245.55.99,8443,8443,true,NRT,Asia Pacific,Tokyo,165,6.42
47.245.87.167,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.42
47.74.41.136,8443,8443,true,NRT,Asia Pacific,Tokyo,91,6.42
47.74.9.174,8443,8443,true,LAX,North America,Los Angeles,212,6.42
8.219.102.252,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.42
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,96,6.42
47.74.27.211,80,80,false,NRT,Asia Pacific,Tokyo,80,6.42
47.236.29.235,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.42
8.222.222.64,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.42
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,6.42
47.245.58.250,2095,2095,false,NRT,Asia Pacific,Tokyo,72,6.42
47.74.5.150,2083,2083,true,LAX,North America,Los Angeles,264,6.42
8.222.169.182,2083,2083,true,SIN,Asia Pacific,Singapore,114,6.42
8.219.170.180,2096,2096,true,SIN,Asia Pacific,Singapore,78,6.42
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,6.42
47.74.50.249,2086,2086,false,LAX,North America,Los Angeles,175,6.42
47.74.13.174,2053,2053,true,SIN,Asia Pacific,Singapore,171,6.42
47.236.150.109,8443,8443,true,SIN,Asia Pacific,Singapore,86,6.42
47.236.4.129,2087,2087,true,SIN,Asia Pacific,Singapore,92,6.42
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,50,6.42
47.74.12.139,80,80,false,LAX,North America,Los Angeles,218,6.41
8.218.3.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,6.41
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,6.41
47.74.6.16,8443,8443,true,LAX,North America,Los Angeles,323,6.41
8.219.141.174,443,443,true,SIN,Asia Pacific,Singapore,164,6.41
47.74.5.150,2053,2053,true,LAX,North America,Los Angeles,196,6.41
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,6.41
8.219.193.22,8443,8443,true,SIN,Asia Pacific,Singapore,107,6.41
47.74.27.151,80,80,false,LAX,North America,Los Angeles,175,6.40
47.74.45.143,8880,8880,false,LAX,North America,Los Angeles,178,6.40
47.74.43.95,8880,8880,false,LAX,North America,Los Angeles,177,6.40
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,6.39
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,6.39
8.219.253.18,2096,2096,true,SIN,Asia Pacific,Singapore,93,6.39
47.245.8.156,2053,2053,true,LAX,North America,Los Angeles,188,6.39
47.74.26.131,2053,2053,true,NRT,Asia Pacific,Tokyo,124,6.39
47.245.39.49,80,80,false,HKG,Asia Pacific,Hong Kong,167,6.39
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,9,6.38
47.245.8.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,247,6.38
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,6.38
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,6.38
47.74.18.121,2082,2082,false,LAX,North America,Los Angeles,186,6.38
8.222.193.208,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.38
47.74.12.139,2083,2083,true,LAX,North America,Los Angeles,330,6.37
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,6.37
47.245.54.197,8443,8443,true,LAX,North America,Los Angeles,248,6.37
47.245.56.29,2082,2082,false,NRT,Asia Pacific,Tokyo,73,6.37
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,91,6.37
47.74.13.174,2095,2095,false,LAX,North America,Los Angeles,176,6.37
8.219.255.171,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.37
47.74.3.2,2053,2053,true,LAX,North America,Los Angeles,198,6.37
8.209.252.13,80,80,false,LAX,North America,Los Angeles,182,6.36
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.36
47.245.54.197,2053,2053,true,SIN,Asia Pacific,Singapore,166,6.36
47.245.37.98,2083,2083,true,LAX,North America,Los Angeles,243,6.36
47.236.99.131,8443,8443,true,SIN,Asia Pacific,Singapore,151,6.36
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,6.36
47.236.97.111,8880,8880,false,SIN,Asia Pacific,Singapore,51,6.36
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,82,6.36
47.236.7.206,8880,8880,false,SIN,Asia Pacific,Singapore,430,6.36
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,6.35
47.236.116.26,2083,2083,true,SIN,Asia Pacific,Singapore,92,6.35
47.74.5.233,2086,2086,false,LAX,North America,Los Angeles,181,6.35
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,6.35
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,158,6.35
47.245.87.167,80,80,false,SIN,Asia Pacific,Singapore,5,6.34
47.245.34.140,8080,8080,false,LAX,North America,Los Angeles,190,6.34
47.245.39.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,155,6.34
47.74.22.171,2086,2086,false,LAX,North America,Los Angeles,182,6.34
8.209.242.25,8443,8443,true,NRT,Asia Pacific,Tokyo,101,6.33
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,49,6.33
47.74.5.99,8443,8443,true,LAX,North America,Los Angeles,206,6.33
8.219.82.177,80,80,false,SIN,Asia Pacific,Singapore,4,6.33
47.74.37.50,2087,2087,true,LAX,North America,Los Angeles,217,6.33
47.245.10.77,8443,8443,true,LAX,North America,Los Angeles,225,6.33
47.236.19.51,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.33
47.74.43.95,2095,2095,false,LAX,North America,Los Angeles,182,6.33
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,6.33
8.219.247.203,2096,2096,true,SIN,Asia Pacific,Singapore,108,6.33
47.74.45.143,2082,2082,false,LAX,North America,Los Angeles,173,6.33
47.74.26.196,2053,2053,true,HKG,Asia Pacific,Hong Kong,313,6.33
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,6.32
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,6.32
8.222.144.50,2096,2096,true,SIN,Asia Pacific,Singapore,102,6.32
47.74.10.135,2087,2087,true,LAX,North America,Los Angeles,354,6.32
47.245.37.12,2087,2087,true,LAX,North America,Los Angeles,250,6.32
8.222.153.11,2052,2052,false,LAX,North America,Los Angeles,267,6.32
8.219.3.53,2095,2095,false,SIN,Asia Pacific,Singapore,28,6.32
47.74.50.249,8443,8443,true,LAX,North America,Los Angeles,212,6.32
8.209.255.195,8080,8080,false,HKG,Asia Pacific,Hong Kong,164,6.31
47.245.113.12,2082,2082,false,SIN,Asia Pacific,Singapore,21,6.31
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,29,6.31
47.74.4.47,2082,2082,false,LAX,North America,Los Angeles,182,6.31
47.74.41.136,80,80,false,NRT,Asia Pacific,Tokyo,76,6.31
8.222.219.252,2096,2096,true,SIN,Asia Pacific,Singapore,58,6.31
47.74.26.132,2096,2096,true,LAX,North America,Los Angeles,286,6.30
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,6.30
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.30
47.236.82.218,2083,2083,true,SIN,Asia Pacific,Singapore,57,6.30
47.74.13.174,80,80,false,LAX,North America,Los Angeles,183,6.30
47.245.94.144,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.30
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,36,6.30
47.91.14.47,2086,2086,false,NRT,Asia Pacific,Tokyo,80,6.30
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.29
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.29
47.74.41.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,235,6.29
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,6.29
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,6.29
47.74.50.249,2083,2083,true,LAX,North America,Los Angeles,182,6.29
47.74.27.151,2086,2086,false,LAX,North America,Los Angeles,180,6.29
47.245.89.102,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.29
8.222.175.78,2096,2096,true,SIN,Asia Pacific,Singapore,98,6.29
47.243.70.197,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,6.29
47.245.37.41,2083,2083,true,NRT,Asia Pacific,Tokyo,81,6.28
47.74.8.238,2082,2082,false,LAX,North America,Los Angeles,186,6.28
8.219.139.13,2096,2096,true,SIN,Asia Pacific,Singapore,131,6.28
8.222.212.116,80,80,false,SIN,Asia Pacific,Singapore,4,6.28
47.245.52.165,2087,2087,true,LAX,North America,Los Angeles,243,6.28
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,176,6.28
47.245.56.207,2095,2095,false,NRT,Asia Pacific,Tokyo,80,6.28
47.74.10.135,8080,8080,false,LAX,North America,Los Angeles,192,6.28
47.236.184.14,8880,8880,false,SIN,Asia Pacific,Singapore,21,6.27
47.245.56.50,80,80,false,LAX,North America,Los Angeles,187,6.27
8.222.169.182,2095,2095,false,SIN,Asia Pacific,Singapore,107,6.27
8.209.246.24,8880,8880,false,NRT,Asia Pacific,Tokyo,74,6.27
47.74.11.251,2096,2096,true,LAX,North America,Los Angeles,203,6.27
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,6.27
47.245.34.36,80,80,false,LAX,North America,Los Angeles,177,6.27
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.27
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,32,6.26
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,108,6.26
47.91.16.198,8080,8080,false,LAX,North America,Los Angeles,182,6.26
47.245.52.165,8443,8443,true,LAX,North America,Los Angeles,235,6.26
8.219.210.93,2083,2083,true,SIN,Asia Pacific,Singapore,121,6.26
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,28,6.26
47.74.27.151,2086,2086,false,LAX,North America,Los Angeles,172,6.26
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,6.26
47.236.176.144,8080,8080,false,SIN,Asia Pacific,Singapore,28,6.26
47.236.97.254,8443,8443,true,SIN,Asia Pacific,Singapore,62,6.25
47.245.41.169,2083,2083,true,SIN,Asia Pacific,Singapore,150,6.25
47.245.56.121,2087,2087,true,LAX,North America,Los Angeles,220,6.25
47.74.18.121,8880,8880,false,LAX,North America,Los Angeles,175,6.25
47.74.18.121,8080,8080,false,LAX,North America,Los Angeles,180,6.25
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,68,6.25
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.25
47.245.33.56,2087,2087,true,NRT,Asia Pacific,Tokyo,134,6.25
47.236.83.196,2083,2083,true,SIN,Asia Pacific,Singapore,72,6.25
47.245.34.36,2053,2053,true,LAX,North America,Los Angeles,248,6.25
47.74.5.150,2096,2096,true,LAX,North America,Los Angeles,231,6.25
8.217.248.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,108,6.24
47.74.14.85,2095,2095,false,LAX,North America,Los Angeles,190,6.24
47.245.37.12,2087,2087,true,LAX,North America,Los Angeles,188,6.24
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,36,6.24
47.236.104.98,2053,2053,true,SIN,Asia Pacific,Singapore,90,6.24
47.245.56.207,2082,2082,false,NRT,Asia Pacific,Tokyo,77,6.24
8.209.243.172,2052,2052,false,SIN,Asia Pacific,Singapore,159,6.23
47.245.37.89,8080,8080,false,SIN,Asia Pacific,Singapore,154,6.23
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.23
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,216,6.22
47.245.32.215,2052,2052,false,LAX,North America,Los Angeles,184,6.22
47.74.39.194,2086,2086,false,LAX,North America,Los Angeles,177,6.22
47.236.83.196,2053,2053,true,SIN,Asia Pacific,Singapore,69,6.22
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,41,6.22
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,6.21
8.222.136.196,2086,2086,false,SIN,Asia Pacific,Singapore,31,6.21
47.74.39.194,8080,8080,false,LAX,North America,Los Angeles,181,6.21
47.236.106.37,8443,8443,true,SIN,Asia Pacific,Singapore,105,6.21
47.236.96.141,80,80,false,SIN,Asia Pacific,Singapore,179,6.21
47.236.19.51,2086,2086,false,SIN,Asia Pacific,Singapore,27,6.21
47.74.13.66,2082,2082,false,LAX,North America,Los Angeles,184,6.21
47.236.172.41,8880,8880,false,SIN,Asia Pacific,Singapore,32,6.21
8.219.250.239,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.20
47.245.14.216,2083,2083,true,LAX,North America,Los Angeles,299,6.20
47.74.15.80,8880,8880,false,HKG,Asia Pacific,Hong Kong,164,6.20
47.74.26.132,2086,2086,false,LAX,North America,Los Angeles,193,6.20
8.219.233.6,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.20
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.20
47.74.39.194,8443,8443,true,LAX,North America,Los Angeles,190,6.19
47.74.34.73,8880,8880,false,NRT,Asia Pacific,Tokyo,74,6.19
8.209.252.13,8443,8443,true,HKG,Asia Pacific,Hong Kong,174,6.19
8.222.236.229,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.19
8.219.240.141,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.19
47.236.7.246,8443,8443,true,SIN,Asia Pacific,Singapore,80,6.19
47.74.8.238,2052,2052,false,LAX,North America,Los Angeles,190,6.19
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,6.18
8.209.240.229,8443,8443,true,NRT,Asia Pacific,Tokyo,93,6.18
8.219.178.225,8880,8880,false,SIN,Asia Pacific,Singapore,30,6.18
47.74.15.120,2086,2086,false,SIN,Asia Pacific,Singapore,157,6.18
47.236.123.133,2087,2087,true,SIN,Asia Pacific,Singapore,110,6.18
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.18
47.245.113.12,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.17
47.74.36.154,2095,2095,false,LAX,North America,Los Angeles,170,6.17
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,171,6.17
47.245.59.244,2082,2082,false,LAX,North America,Los Angeles,174,6.17
47.236.114.23,2082,2082,false,SIN,Asia Pacific,Singapore,52,6.17
47.74.34.162,80,80,false,LAX,North America,Los Angeles,184,6.17
47.236.11.84,80,80,false,SIN,Asia Pacific,Singapore,57,6.17
47.245.118.197,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.17
8.209.243.137,8080,8080,false,LAX,North America,Los Angeles,176,6.17
8.209.255.195,2087,2087,true,HKG,Asia Pacific,Hong Kong,194,6.17
47.245.107.174,8443,8443,true,SIN,Asia Pacific,Singapore,64,6.17
8.209.240.229,2087,2087,true,NRT,Asia Pacific,Tokyo,81,6.17
8.219.255.171,80,80,false,SIN,Asia Pacific,Singapore,16,6.17
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,115,6.17
47.245.39.49,2095,2095,false,HKG,Asia Pacific,Hong Kong,163,6.16
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,6.16
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,49,6.16
47.74.8.238,2083,2083,true,LAX,North America,Los Angeles,266,6.16
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,86,6.16
47.74.24.134,2087,2087,true,LAX,North America,Los Angeles,279,6.16
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,83,6.16
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.16
47.245.34.36,2096,2096,true,LAX,North America,Los Angeles,272,6.15
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,102,6.15
8.219.175.127,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.15
47.74.6.16,8443,8443,true,LAX,North America,Los Angeles,202,6.15
47.74.46.84,2096,2096,true,LAX,North America,Los Angeles,278,6.15
47.74.13.200,2083,2083,true,LAX,North America,Los Angeles,310,6.15
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,6.15
47.74.4.47,2083,2083,true,LAX,North America,Los Angeles,294,6.15
8.217.85.14,443,443,true,HKG,Asia Pacific,Hong Kong,161,6.15
47.236.189.173,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.15
47.236.173.200,8443,8443,true,SIN,Asia Pacific,Singapore,101,6.15
8.219.126.3,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.15
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,6.14
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.14
47.245.40.161,2083,2083,true,NRT,Asia Pacific,Tokyo,231,6.14
47.245.80.142,2052,2052,false,SIN,Asia Pacific,Singapore,3,6.14
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,6.14
47.74.36.210,2095,2095,false,LAX,North America,Los Angeles,188,6.13
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.13
47.74.27.211,8080,8080,false,NRT,Asia Pacific,Tokyo,71,6.13
47.74.45.143,2095,2095,false,LAX,North America,Los Angeles,174,6.13
8.219.233.6,2096,2096,true,SIN,Asia Pacific,Singapore,170,6.13
47.245.37.12,8880,8880,false,LAX,North America,Los Angeles,192,6.13
47.245.10.123,2083,2083,true,LAX,North America,Los Angeles,200,6.13
47.245.39.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,160,6.12
47.245.37.94,2096,2096,true,NRT,Asia Pacific,Tokyo,109,6.12
47.74.8.238,2087,2087,true,LAX,North America,Los Angeles,230,6.12
47.74.49.62,8443,8443,true,LAX,North America,Los Angeles,239,6.12
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.12
8.219.141.174,2087,2087,true,SIN,Asia Pacific,Singapore,104,6.12
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,6.12
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,6.12
47.74.41.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,256,6.11
47.236.7.246,2087,2087,true,SIN,Asia Pacific,Singapore,110,6.11
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,22,6.10
47.74.23.99,80,80,false,NRT,Asia Pacific,Tokyo,77,6.10
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,131,6.10
47.74.22.171,2083,2083,true,LAX,North America,Los Angeles,343,6.10
47.74.41.87,2086,2086,false,NRT,Asia Pacific,Tokyo,70,6.10
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,6.10
47.74.16.255,80,80,false,NRT,Asia Pacific,Tokyo,75,6.10
47.245.42.162,2052,2052,false,LAX,North America,Los Angeles,178,6.10
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,71,6.09
47.245.32.215,2083,2083,true,LAX,North America,Los Angeles,228,6.09
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,141,6.09
47.245.56.207,2086,2086,false,NRT,Asia Pacific,Tokyo,90,6.09
8.219.253.114,2082,2082,false,SIN,Asia Pacific,Singapore,41,6.09
47.91.16.198,2095,2095,false,LAX,North America,Los Angeles,184,6.09
47.74.5.99,2053,2053,true,LAX,North America,Los Angeles,202,6.09
8.218.110.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,6.09
47.74.26.196,2086,2086,false,HKG,Asia Pacific,Hong Kong,178,6.09
8.219.153.237,2087,2087,true,LAX,North America,Los Angeles,432,6.09
47.74.15.117,2096,2096,true,SIN,Asia Pacific,Singapore,239,6.09
47.74.20.133,2082,2082,false,NRT,Asia Pacific,Tokyo,72,6.09
8.222.198.105,2087,2087,true,SIN,Asia Pacific,Singapore,136,6.09
47.245.58.175,8880,8880,false,LAX,North America,Los Angeles,202,6.09
47.236.99.131,2082,2082,false,SIN,Asia Pacific,Singapore,19,6.09
47.245.15.236,2087,2087,true,LAX,North America,Los Angeles,247,6.08
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,57,6.08
47.245.59.244,2053,2053,true,LAX,North America,Los Angeles,277,6.08
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.08
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,166,6.08
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,32,6.08
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.07
8.219.103.57,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.07
47.74.13.200,2083,2083,true,LAX,North America,Los Angeles,320,6.07
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,6.07
47.74.52.104,2053,2053,true,LAX,North America,Los Angeles,231,6.07
47.91.1.199,2052,0,false,HKG,Asia Pacific,Hong Kong,172,6.07
47.74.11.219,2052,2052,false,NRT,Asia Pacific,Tokyo,80,6.07
47.74.3.2,80,80,false,LAX,North America,Los Angeles,195,6.06
8.222.221.197,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.06
8.209.243.172,2082,2082,false,LAX,North America,Los Angeles,188,6.06
47.74.13.66,2053,2053,true,LAX,North America,Los Angeles,305,6.06
8.209.214.157,2053,2053,true,NRT,Asia Pacific,Tokyo,125,6.06
47.74.20.133,2095,2095,false,NRT,Asia Pacific,Tokyo,69,6.06
47.74.12.139,2086,2086,false,LAX,North America,Los Angeles,190,6.06
8.218.204.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,6.06
8.219.196.24,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.06
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,6.06
47.236.15.73,2053,2053,true,SIN,Asia Pacific,Singapore,85,6.05
47.74.14.85,2096,2096,true,LAX,North America,Los Angeles,279,6.05
8.218.158.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,6.05
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,38,6.05
47.74.13.174,2096,2096,true,LAX,North America,Los Angeles,256,6.05
8.219.156.148,80,80,false,SIN,Asia Pacific,Singapore,16,6.05
8.222.188.56,8080,8080,false,SIN,Asia Pacific,Singapore,3,6.05
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,104,6.05
47.74.10.135,2052,2052,false,LAX,North America,Los Angeles,184,6.05
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,127,6.05
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,38,6.05
47.74.36.210,8080,8080,false,LAX,North America,Los Angeles,181,6.05
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,6.05
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.04
47.245.11.108,2087,2087,true,LAX,North America,Los Angeles,176,6.04
47.236.79.87,2095,2095,false,SIN,Asia Pacific,Singapore,22,6.04
47.245.62.84,2083,2083,true,LAX,North America,Los Angeles,179,6.04
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,6.04
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.04
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,6.04
47.74.13.239,80,80,false,NRT,Asia Pacific,Tokyo,79,6.04
47.236.65.177,8443,8443,true,SIN,Asia Pacific,Singapore,124,6.04
47.245.55.235,2086,2086,false,NRT,Asia Pacific,Tokyo,72,6.04
8.219.170.223,2096,2096,true,SIN,Asia Pacific,Singapore,120,6.03
47.245.40.161,2096,2096,true,NRT,Asia Pacific,Tokyo,117,6.03
47.74.6.16,2082,2082,false,LAX,North America,Los Angeles,195,6.03
47.74.23.99,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.03
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,56,6.03
47.74.4.47,80,80,false,LAX,North America,Los Angeles,183,6.03
8.219.253.185,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.03
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,48,6.03
8.217.248.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,6.03
47.236.172.41,80,80,false,SIN,Asia Pacific,Singapore,22,6.03
47.245.33.158,2096,2096,true,NRT,Asia Pacific,Tokyo,224,6.03
47.74.11.251,2052,2052,false,LAX,North America,Los Angeles,237,6.02
47.245.37.94,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.02
47.245.34.36,2095,2095,false,LAX,North America,Los Angeles,177,6.02
47.245.38.233,80,80,false,NRT,Asia Pacific,Tokyo,76,6.02
47.74.27.211,8080,8080,false,NRT,Asia Pacific,Tokyo,87,6.02
47.74.5.150,8080,8080,false,LAX,North America,Los Angeles,189,6.02
47.245.58.175,8080,8080,false,LAX,North America,Los Angeles,177,6.02
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,6.02
47.245.90.176,2053,2053,true,SIN,Asia Pacific,Singapore,62,6.02
8.219.222.8,2087,2087,true,SIN,Asia Pacific,Singapore,108,6.01
47.74.13.66,2083,2083,true,LAX,North America,Los Angeles,250,6.01
8.222.212.116,2053,2053,true,SIN,Asia Pacific,Singapore,102,6.01
47.236.7.13,2082,2082,false,SIN,Asia Pacific,Singapore,21,6.01
