IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
131.186.62.26,2082,2082,false,LAX,North America,Los Angeles,176,2.71
152.70.98.174,2083,2083,true,LAX,North America,Los Angeles,188,2.70
193.123.60.235,443,443,true,FRA,Europe,Frankfurt,220,2.68
158.179.191.14,2086,2086,false,NRT,Asia Pacific,Tokyo,78,2.67
141.144.227.226,443,443,true,FRA,Europe,Frankfurt,270,2.67
158.179.186.123,2087,2087,true,HKG,Asia Pacific,Hong Kong,164,2.66
158.179.186.234,2082,2082,false,NRT,Asia Pacific,Tokyo,77,2.66
130.61.135.254,443,443,true,FRA,Europe,Frankfurt,245,2.65
141.147.182.76,2095,2095,false,LAX,North America,Los Angeles,181,2.63
132.145.121.123,8080,8080,false,LAX,North America,Los Angeles,186,2.63
138.2.13.133,8443,8443,true,LAX,North America,Los Angeles,188,2.61
141.147.168.13,8443,8443,true,LAX,North America,Los Angeles,190,2.60
131.186.47.255,2083,2083,true,LAX,North America,Los Angeles,180,2.60
151.145.68.166,8443,8443,true,SIN,Asia Pacific,Singapore,228,2.60
151.145.71.40,2053,2053,true,NRT,Asia Pacific,Tokyo,130,2.59
158.179.178.142,2086,2086,false,NRT,Asia Pacific,Tokyo,84,2.57
131.186.61.45,2083,2083,true,LAX,North America,Los Angeles,232,2.57
141.147.168.13,2083,2083,true,LAX,North America,Los Angeles,186,2.57
131.186.45.88,2096,2096,true,LAX,North America,Los Angeles,234,2.57
132.145.121.123,8443,8443,true,LAX,North America,Los Angeles,224,2.57
155.248.181.4,2053,2053,true,SIN,Asia Pacific,Singapore,150,2.56
141.147.181.148,2096,2096,true,SIN,Asia Pacific,Singapore,142,2.56
151.145.68.104,8080,8080,false,LAX,North America,Los Angeles,193,2.56
131.186.63.127,2087,2087,true,LAX,North America,Los Angeles,312,2.56
131.186.63.127,2082,2082,false,LAX,North America,Los Angeles,188,2.55
158.179.182.19,2052,2052,false,LAX,North America,Los Angeles,174,2.55
138.2.6.252,80,80,false,LAX,North America,Los Angeles,176,2.54
152.70.56.168,443,443,true,FRA,Europe,Frankfurt,220,2.54
158.101.81.4,80,80,false,LAX,North America,Los Angeles,173,2.53
138.2.13.133,2086,2086,false,LAX,North America,Los Angeles,185,2.53
158.101.92.156,2053,2053,true,LAX,North America,Los Angeles,177,2.52
132.145.121.34,2096,2096,true,LAX,North America,Los Angeles,230,2.52
132.145.123.112,2086,2086,false,LAX,North America,Los Angeles,178,2.51
155.248.160.83,2082,2082,false,SIN,Asia Pacific,Singapore,151,2.50
138.2.12.32,80,80,false,LAX,North America,Los Angeles,192,2.48
131.186.61.45,8443,8443,true,LAX,North America,Los Angeles,286,2.46
131.186.37.191,2087,2087,true,SIN,Asia Pacific,Singapore,278,2.46
131.186.34.244,2086,2086,false,LAX,North America,Los Angeles,192,2.45
151.145.71.40,2087,2087,true,NRT,Asia Pacific,Tokyo,190,2.45
158.179.186.123,2052,2052,false,HKG,Asia Pacific,Hong Kong,134,2.44
155.248.169.71,2087,2087,true,LAX,North America,Los Angeles,184,2.44
131.186.47.223,2053,2053,true,LAX,North America,Los Angeles,178,2.43
131.186.28.236,443,443,true,LAX,North America,Los Angeles,147,2.43
152.70.98.174,2086,2086,false,SIN,Asia Pacific,Singapore,143,2.42
131.186.59.94,2086,2086,false,LAX,North America,Los Angeles,181,2.41
158.179.186.234,2053,2053,true,NRT,Asia Pacific,Tokyo,109,2.40
132.145.112.168,2096,2096,true,LAX,North America,Los Angeles,234,2.38
141.147.183.96,2086,2086,false,LAX,North America,Los Angeles,188,2.38
158.179.186.138,2095,2095,false,LAX,North America,Los Angeles,182,2.37
132.145.114.4,8443,8443,true,LAX,North America,Los Angeles,237,2.37
158.101.68.100,2053,2053,true,LAX,North America,Los Angeles,176,2.36
131.186.59.94,2052,2052,false,LAX,North America,Los Angeles,188,2.36
132.145.121.175,2083,2083,true,LAX,North America,Los Angeles,241,2.33
141.147.178.115,2052,2052,false,LAX,North America,Los Angeles,197,2.33
155.248.167.70,2053,2053,true,LAX,North America,Los Angeles,180,2.33
158.101.70.155,2083,2083,true,LAX,North America,Los Angeles,178,2.31
158.179.186.138,2086,2086,false,LAX,North America,Los Angeles,199,2.31
158.179.181.107,2052,2052,false,NRT,Asia Pacific,Tokyo,83,2.31
158.179.183.2,8080,8080,false,SIN,Asia Pacific,Singapore,142,2.30
138.2.21.31,8080,8080,false,LAX,North America,Los Angeles,185,2.30
152.70.106.185,80,80,false,LAX,North America,Los Angeles,192,2.29
131.186.37.191,2083,2083,true,SIN,Asia Pacific,Singapore,139,2.28
155.248.176.98,2083,2083,true,LAX,North America,Los Angeles,202,2.27
132.145.120.115,2096,2096,true,LAX,North America,Los Angeles,196,2.27
158.179.176.239,80,80,false,LAX,North America,Los Angeles,201,2.26
138.2.14.164,2096,2096,true,LAX,North America,Los Angeles,188,2.24
132.145.123.112,8880,8880,false,SIN,Asia Pacific,Singapore,149,2.22
132.145.125.86,2053,2053,true,NRT,Asia Pacific,Tokyo,77,2.22
158.179.186.234,2096,2096,true,NRT,Asia Pacific,Tokyo,102,2.21
155.248.176.98,2053,2053,true,LAX,North America,Los Angeles,212,2.21
132.145.112.247,2053,2053,true,LAX,North America,Los Angeles,197,2.21
132.145.124.198,2087,2087,true,LAX,North America,Los Angeles,193,2.20
158.179.180.109,2096,2096,true,NRT,Asia Pacific,Tokyo,82,2.20
158.179.186.234,8080,8080,false,NRT,Asia Pacific,Tokyo,69,2.18
141.147.178.202,2053,2053,true,LAX,North America,Los Angeles,216,2.17
132.145.127.51,2053,2053,true,LAX,North America,Los Angeles,196,2.17
141.147.167.40,2096,2096,true,LAX,North America,Los Angeles,201,2.16
158.101.88.214,2096,2096,true,LAX,North America,Los Angeles,270,2.14
158.101.65.24,2096,2096,true,LAX,North America,Los Angeles,250,2.14
131.186.41.255,2087,2087,true,LAX,North America,Los Angeles,175,2.14
158.179.178.145,2052,2052,false,NRT,Asia Pacific,Tokyo,72,2.12
132.145.121.34,2087,2087,true,LAX,North America,Los Angeles,184,2.12
158.180.22.18,443,443,true,FRA,Europe,Frankfurt,166,2.12
150.230.204.117,2082,2082,false,SIN,Asia Pacific,Singapore,209,2.10
141.147.182.76,8880,8880,false,LAX,North America,Los Angeles,199,2.09
158.101.95.113,2083,2083,true,SIN,Asia Pacific,Singapore,164,2.09
132.145.121.34,80,80,false,LAX,North America,Los Angeles,195,2.07
138.2.19.122,2052,2052,false,SIN,Asia Pacific,Singapore,141,2.05
131.186.45.88,2086,2086,false,LAX,North America,Los Angeles,186,2.04
141.144.204.3,443,443,true,FRA,Europe,Frankfurt,159,2.01
158.179.191.14,8080,8080,false,NRT,Asia Pacific,Tokyo,74,2.00
158.101.92.156,2082,2082,false,LAX,North America,Los Angeles,176,2.00
152.70.106.185,8880,8880,false,LAX,North America,Los Angeles,177,2.00
155.248.160.83,80,80,false,LAX,North America,Los Angeles,188,1.99
131.186.63.35,8880,8880,false,LAX,North America,Los Angeles,191,1.99
131.186.34.244,8443,8443,true,LAX,North America,Los Angeles,234,1.99
132.145.121.123,2053,2053,true,LAX,North America,Los Angeles,198,1.98
152.70.106.185,8080,8080,false,LAX,North America,Los Angeles,189,1.98
132.145.114.4,2082,2082,false,LAX,North America,Los Angeles,186,1.98
141.147.178.115,2082,2082,false,LAX,North America,Los Angeles,190,1.98
158.179.178.142,2095,2095,false,NRT,Asia Pacific,Tokyo,74,1.98
158.179.186.138,80,80,false,LAX,North America,Los Angeles,188,1.97
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,168,1.97
158.179.176.239,2052,2052,false,LAX,North America,Los Angeles,181,1.97
151.145.70.28,2096,2096,true,NRT,Asia Pacific,Tokyo,109,1.96
132.145.124.198,8443,8443,true,LAX,North America,Los Angeles,172,1.96
158.101.92.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,139,1.95
132.145.112.168,2087,2087,true,LAX,North America,Los Angeles,205,1.94
158.101.69.144,2053,2053,true,SIN,Asia Pacific,Singapore,222,1.93
152.70.106.195,2083,2083,true,LAX,North America,Los Angeles,186,1.93
152.70.106.185,2095,2095,false,SIN,Asia Pacific,Singapore,142,1.91
158.101.68.100,2096,2096,true,HKG,Asia Pacific,Hong Kong,152,1.91
158.179.191.14,2083,2083,true,NRT,Asia Pacific,Tokyo,80,1.91
131.186.34.244,2083,2083,true,LAX,North America,Los Angeles,174,1.88
158.179.191.14,2087,2087,true,NRT,Asia Pacific,Tokyo,93,1.88
155.248.176.28,8443,8443,true,LAX,North America,Los Angeles,179,1.88
140.238.32.112,2096,2096,true,LAX,North America,Los Angeles,180,1.87
131.186.47.255,2082,2082,false,SIN,Asia Pacific,Singapore,143,1.87
132.145.123.238,2086,2086,false,LAX,North America,Los Angeles,192,1.85
132.145.123.238,2087,2087,true,SIN,Asia Pacific,Singapore,150,1.85
143.47.240.241,443,443,true,FRA,Europe,Frankfurt,249,1.83
158.101.81.4,2052,2052,false,LAX,North America,Los Angeles,194,1.81
158.101.81.4,8080,8080,false,LAX,North America,Los Angeles,180,1.81
132.145.113.148,80,80,false,LAX,North America,Los Angeles,188,1.81
141.147.175.230,2095,2095,false,LAX,North America,Los Angeles,176,1.80
158.179.191.14,2053,2053,true,NRT,Asia Pacific,Tokyo,70,1.80
141.147.178.202,2095,2095,false,LAX,North America,Los Angeles,175,1.80
158.101.88.214,80,80,false,LAX,North America,Los Angeles,179,1.80
152.70.106.185,2052,2052,false,LAX,North America,Los Angeles,186,1.79
132.145.114.4,8880,8880,false,LAX,North America,Los Angeles,196,1.78
132.145.114.4,80,80,false,LAX,North America,Los Angeles,184,1.78
155.248.176.68,8880,8880,false,SIN,Asia Pacific,Singapore,145,1.76
146.56.133.140,2096,80,false,LAX,North America,Los Angeles,90,1.75
131.186.43.107,8443,8443,true,SIN,Asia Pacific,Singapore,148,1.74
155.248.160.83,2086,2086,false,LAX,North America,Los Angeles,178,1.74
155.248.162.160,2052,2052,false,LAX,North America,Los Angeles,183,1.72
151.145.75.28,8080,8080,false,NRT,Asia Pacific,Tokyo,77,1.72
158.179.186.138,2082,2082,false,HKG,Asia Pacific,Hong Kong,132,1.72
158.179.183.2,80,80,false,LAX,North America,Los Angeles,193,1.72
158.179.176.239,8880,8880,false,SIN,Asia Pacific,Singapore,145,1.71
158.179.186.123,8880,8880,false,HKG,Asia Pacific,Hong Kong,136,1.71
151.145.64.170,2095,2095,false,LAX,North America,Los Angeles,178,1.70
158.179.186.123,2096,2096,true,HKG,Asia Pacific,Hong Kong,164,1.69
131.186.45.88,8443,8443,true,LAX,North America,Los Angeles,240,1.69
132.145.113.148,8443,8443,true,LAX,North America,Los Angeles,246,1.66
132.145.121.123,2083,2083,true,LAX,North America,Los Angeles,177,1.66
131.186.63.184,2087,2087,true,LAX,North America,Los Angeles,349,1.65
158.179.178.142,2053,2053,true,NRT,Asia Pacific,Tokyo,120,1.64
132.145.117.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,182,1.64
131.186.47.255,2087,2087,true,LAX,North America,Los Angeles,256,1.63
158.179.176.239,2083,2083,true,LAX,North America,Los Angeles,233,1.62
158.101.65.24,80,80,false,LAX,North America,Los Angeles,175,1.60
158.179.183.2,2053,2053,true,LAX,North America,Los Angeles,236,1.57
132.145.121.175,2087,2087,true,LAX,North America,Los Angeles,183,1.56
150.230.216.34,8880,8880,false,LAX,North America,Los Angeles,189,1.51
152.70.106.195,8080,8080,false,SIN,Asia Pacific,Singapore,149,1.50
131.186.60.162,8880,8880,false,LAX,North America,Los Angeles,180,1.50
158.101.70.155,8443,8443,true,LAX,North America,Los Angeles,266,1.49
138.2.12.32,2082,2082,false,LAX,North America,Los Angeles,177,1.47
158.179.181.107,2096,2096,true,NRT,Asia Pacific,Tokyo,122,1.46
158.101.65.24,8880,8880,false,LAX,North America,Los Angeles,176,1.46
151.145.64.170,80,80,false,HKG,Asia Pacific,Hong Kong,132,1.45
152.70.104.69,2082,2082,false,LAX,North America,Los Angeles,178,1.45
158.101.92.156,2052,2052,false,LAX,North America,Los Angeles,180,1.44
141.147.182.76,2053,2053,true,LAX,North America,Los Angeles,228,1.44
138.2.29.102,2082,2082,false,LAX,North America,Los Angeles,182,1.44
131.186.45.88,2087,2087,true,LAX,North America,Los Angeles,210,1.44
152.70.104.69,2095,2095,false,LAX,North America,Los Angeles,178,1.44
155.248.162.160,8880,8880,false,SIN,Asia Pacific,Singapore,142,1.43
158.179.191.14,2096,2096,true,NRT,Asia Pacific,Tokyo,102,1.42
132.145.120.182,8443,8443,true,LAX,North America,Los Angeles,227,1.41
141.147.167.40,2083,2083,true,LAX,North America,Los Angeles,194,1.39
158.101.92.156,8080,8080,false,SIN,Asia Pacific,Singapore,141,1.38
158.179.186.251,8080,8080,false,SIN,Asia Pacific,Singapore,144,1.38
158.179.183.2,2096,2096,true,LAX,North America,Los Angeles,235,1.36
138.2.136.55,443,443,true,FRA,Europe,Frankfurt,339,1.32
138.2.6.252,8080,8080,false,LAX,North America,Los Angeles,191,1.32
158.179.182.19,2082,2082,false,HKG,Asia Pacific,Hong Kong,138,1.30
131.186.63.127,2083,2083,true,LAX,North America,Los Angeles,209,1.29
132.145.121.125,2053,2053,true,LAX,North America,Los Angeles,254,1.29
158.179.191.14,2082,2082,false,NRT,Asia Pacific,Tokyo,72,1.28
158.179.180.109,2086,2086,false,NRT,Asia Pacific,Tokyo,76,1.28
131.186.59.94,2053,2053,true,SIN,Asia Pacific,Singapore,279,1.28
89.168.116.171,443,443,true,FRA,Europe,Frankfurt,205,1.27
141.147.178.115,8880,8880,false,SIN,Asia Pacific,Singapore,142,1.27
158.179.186.234,2083,2083,true,NRT,Asia Pacific,Tokyo,77,1.26
151.145.71.127,2053,2053,true,SIN,Asia Pacific,Singapore,208,1.25
151.145.68.166,80,80,false,LAX,North America,Los Angeles,201,1.25
151.145.68.104,2083,2083,true,LAX,North America,Los Angeles,271,1.25
131.186.47.223,2083,2083,true,LAX,North America,Los Angeles,267,1.24
141.148.247.11,443,443,true,FRA,Europe,Frankfurt,265,1.23
155.248.163.133,80,80,false,LAX,North America,Los Angeles,194,1.22
152.70.98.174,2082,2082,false,LAX,North America,Los Angeles,186,1.22
138.2.13.200,8880,8880,false,LAX,North America,Los Angeles,183,1.20
132.145.121.125,2095,2095,false,LAX,North America,Los Angeles,180,1.19
131.186.43.107,2083,2083,true,SIN,Asia Pacific,Singapore,150,1.18
132.145.121.247,8080,8080,false,LAX,North America,Los Angeles,178,1.18
131.186.59.94,2083,2083,true,LAX,North America,Los Angeles,196,1.17
158.179.188.7,2086,2086,false,LAX,North America,Los Angeles,191,1.17
158.101.92.156,2095,2095,false,LAX,North America,Los Angeles,178,1.16
141.144.199.77,443,443,true,EWR,North America,Newark,159,1.15
158.179.182.19,2086,2086,false,LAX,North America,Los Angeles,186,1.15
158.179.183.2,2095,2095,false,LAX,North America,Los Angeles,191,1.14
158.179.191.14,80,80,false,NRT,Asia Pacific,Tokyo,69,1.14
131.186.38.135,2052,2052,false,LAX,North America,Los Angeles,180,1.13
158.179.186.138,8080,8080,false,LAX,North America,Los Angeles,183,1.12
151.145.64.170,2086,2086,false,LAX,North America,Los Angeles,203,1.11
155.248.163.133,2052,2052,false,LAX,North America,Los Angeles,175,1.11
132.145.124.198,2096,2096,true,LAX,North America,Los Angeles,175,1.11
158.179.188.159,2052,2052,false,LAX,North America,Los Angeles,195,1.10
158.179.182.19,80,80,false,LAX,North America,Los Angeles,176,1.09
150.230.204.21,80,0,false,NRT,Asia Pacific,Tokyo,71,1.08
141.147.170.160,2096,2096,true,LAX,North America,Los Angeles,213,1.08
158.179.178.142,8880,8880,false,NRT,Asia Pacific,Tokyo,71,1.06
131.186.60.162,2087,2087,true,LAX,North America,Los Angeles,182,1.06
151.145.64.170,2082,2082,false,LAX,North America,Los Angeles,203,1.04
141.147.61.116,8443,443,true,FRA,Europe,Frankfurt,173,1.04
132.145.120.115,8443,8443,true,LAX,North America,Los Angeles,259,1.04
141.147.183.96,8080,8080,false,LAX,North America,Los Angeles,182,1.03
152.70.104.69,2052,2052,false,LAX,North America,Los Angeles,177,1.02
141.147.170.160,2086,2086,false,LAX,North America,Los Angeles,180,1.01
158.101.92.156,80,80,false,LAX,North America,Los Angeles,184,1.01
158.179.186.138,2083,2083,true,LAX,North America,Los Angeles,225,1.01
132.145.127.51,8880,8880,false,LAX,North America,Los Angeles,180,0.99
192.18.150.176,2087,443,true,YYZ,North America,Toronto,318,0.96
132.145.117.216,8080,8080,false,LAX,North America,Los Angeles,181,0.96
132.145.124.198,80,80,false,LAX,North America,Los Angeles,180,0.96
155.248.163.133,8880,8880,false,LAX,North America,Los Angeles,189,0.96
158.179.176.239,2095,2095,false,LAX,North America,Los Angeles,188,0.95
158.179.186.251,2095,2095,false,LAX,North America,Los Angeles,188,0.95
131.186.62.26,2096,2096,true,LAX,North America,Los Angeles,200,0.95
131.186.43.207,80,80,false,LAX,North America,Los Angeles,176,0.95
146.56.133.140,2083,80,false,LAX,North America,Los Angeles,95,0.93
151.145.65.203,2096,2096,true,LAX,North America,Los Angeles,283,0.93
132.145.120.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,135,0.93
193.123.32.61,443,443,true,FRA,Europe,Frankfurt,187,0.93
155.248.185.38,2083,2083,true,LAX,North America,Los Angeles,198,0.93
132.145.121.125,2086,2086,false,LAX,North America,Los Angeles,175,0.93
132.145.112.247,2087,2087,true,LAX,North America,Los Angeles,245,0.92
132.145.121.247,2053,2053,true,LAX,North America,Los Angeles,211,0.92
131.186.43.207,2053,2053,true,LAX,North America,Los Angeles,182,0.91
151.145.64.170,8080,8080,false,LAX,North America,Los Angeles,197,0.90
132.145.123.238,2053,2053,true,SIN,Asia Pacific,Singapore,142,0.90
141.147.183.96,2095,2095,false,LAX,North America,Los Angeles,189,0.90
158.101.88.214,8443,8443,true,LAX,North America,Los Angeles,224,0.89
138.2.14.209,2086,2086,false,LAX,North America,Los Angeles,190,0.88
158.179.181.107,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.87
168.138.70.29,443,443,true,YYZ,North America,Toronto,314,0.87
131.186.38.135,2053,2053,true,LAX,North America,Los Angeles,176,0.86
138.2.6.252,2083,2083,true,LAX,North America,Los Angeles,224,0.85
158.179.176.239,2082,2082,false,LAX,North America,Los Angeles,188,0.85
158.179.176.239,2087,2087,true,SIN,Asia Pacific,Singapore,191,0.84
155.248.169.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,136,0.84
158.179.183.2,2086,2086,false,LAX,North America,Los Angeles,181,0.84
158.179.188.7,2082,2082,false,LAX,North America,Los Angeles,182,0.84
155.248.162.160,2087,2087,true,LAX,North America,Los Angeles,199,0.82
132.145.117.216,8443,8443,true,SIN,Asia Pacific,Singapore,183,0.81
193.122.7.140,443,443,true,FRA,Europe,Frankfurt,236,0.79
158.101.92.156,2086,2086,false,LAX,North America,Los Angeles,177,0.78
131.186.47.223,2095,2095,false,LAX,North America,Los Angeles,178,0.76
132.145.121.125,2052,2052,false,LAX,North America,Los Angeles,172,0.76
155.248.163.133,2095,2095,false,LAX,North America,Los Angeles,177,0.75
193.123.233.143,2083,80,false,LAX,North America,Los Angeles,103,0.74
141.147.170.160,8080,8080,false,SIN,Asia Pacific,Singapore,147,0.73
141.147.183.96,2087,2087,true,LAX,North America,Los Angeles,192,0.73
132.145.123.112,2083,2083,true,LAX,North America,Los Angeles,180,0.73
150.230.193.89,8880,8880,false,LAX,North America,Los Angeles,182,0.73
138.2.131.230,443,443,true,FRA,Europe,Frankfurt,258,0.73
155.248.163.133,2086,2086,false,LAX,North America,Los Angeles,179,0.71
141.147.170.160,2052,2052,false,LAX,North America,Los Angeles,182,0.70
158.178.153.193,443,443,true,FRA,Europe,Frankfurt,269,0.68
158.179.176.239,2086,2086,false,LAX,North America,Los Angeles,195,0.66
132.145.121.125,8443,8443,true,LAX,North America,Los Angeles,180,0.66
132.145.127.51,2082,2082,false,LAX,North America,Los Angeles,194,0.66
131.186.63.35,8443,8443,true,LAX,North America,Los Angeles,240,0.65
132.145.121.125,8880,8880,false,LAX,North America,Los Angeles,187,0.64
138.2.75.236,80,0,false,SIN,Asia Pacific,Singapore,14,0.64
155.248.163.133,2083,2083,true,LAX,North America,Los Angeles,178,0.64
138.2.6.252,2087,2087,true,LAX,North America,Los Angeles,250,0.63
141.147.170.160,8880,8880,false,LAX,North America,Los Angeles,179,0.60
158.179.188.159,2086,2086,false,LAX,North America,Los Angeles,195,0.60
131.186.37.191,2086,2086,false,SIN,Asia Pacific,Singapore,146,0.59
155.248.163.133,2087,2087,true,LAX,North America,Los Angeles,176,0.57
132.145.121.125,8080,8080,false,LAX,North America,Los Angeles,184,0.56
158.180.25.91,443,443,true,FRA,Europe,Frankfurt,278,0.55
151.145.68.104,2082,2082,false,LAX,North America,Los Angeles,174,0.55
158.101.81.4,2096,2096,true,LAX,North America,Los Angeles,272,0.55
158.179.188.7,8080,8080,false,SIN,Asia Pacific,Singapore,142,0.55
158.179.186.123,2095,2095,false,HKG,Asia Pacific,Hong Kong,133,0.54
138.2.21.31,2082,2082,false,SIN,Asia Pacific,Singapore,143,0.53
132.145.117.216,2053,2053,true,LAX,North America,Los Angeles,211,0.51
132.145.123.238,2083,2083,true,LAX,North America,Los Angeles,177,0.50
132.145.127.51,2083,2083,true,LAX,North America,Los Angeles,186,0.50
158.179.186.123,8080,8080,false,HKG,Asia Pacific,Hong Kong,130,0.49
131.186.63.35,2087,2087,true,LAX,North America,Los Angeles,184,0.48
138.2.6.252,2053,2053,true,LAX,North America,Los Angeles,216,0.46
192.18.149.159,443,443,true,YYZ,North America,Toronto,331,0.46
146.235.214.73,443,443,true,SJC,North America,San Jose,445,0.45
158.101.95.113,2053,2053,true,LAX,North America,Los Angeles,264,0.45
132.145.121.125,80,80,false,LAX,North America,Los Angeles,188,0.45
155.248.179.132,2086,2086,false,SIN,Asia Pacific,Singapore,150,0.43
158.101.92.156,2096,2096,true,LAX,North America,Los Angeles,190,0.43
131.186.45.88,2053,2053,true,LAX,North America,Los Angeles,241,0.41
204.216.105.106,8443,8443,true,YUL,North America,Montréal,378,0.41
158.101.92.156,8443,8443,true,LAX,North America,Los Angeles,195,0.41
146.235.210.182,8443,443,true,SJC,North America,San Jose,510,0.41
146.235.234.114,443,443,true,SJC,North America,San Jose,540,0.40
141.147.170.160,2095,2095,false,LAX,North America,Los Angeles,188,0.38
152.70.107.26,2052,2052,false,LAX,North America,Los Angeles,190,0.37
158.179.188.7,8880,8880,false,LAX,North America,Los Angeles,186,0.35
151.145.64.170,8880,8880,false,HKG,Asia Pacific,Hong Kong,135,0.34
138.2.21.31,2087,2087,true,LAX,North America,Los Angeles,203,0.34
131.186.47.255,8443,8443,true,LAX,North America,Los Angeles,227,0.34
158.179.188.159,8080,8080,false,LAX,North America,Los Angeles,181,0.33
151.145.64.170,2052,2052,false,LAX,North America,Los Angeles,198,0.33
155.248.163.133,8080,8080,false,LAX,North America,Los Angeles,187,0.32
131.186.59.232,8443,8443,true,HKG,Asia Pacific,Hong Kong,127,0.32
132.145.114.4,2083,2083,true,LAX,North America,Los Angeles,286,0.32
132.145.121.125,2083,2083,true,LAX,North America,Los Angeles,207,0.31
155.248.162.160,80,80,false,LAX,North America,Los Angeles,185,0.31
138.2.6.252,8443,8443,true,SIN,Asia Pacific,Singapore,206,0.31
158.101.92.156,2083,2083,true,LAX,North America,Los Angeles,201,0.30
138.2.108.118,8880,0,false,SIN,Asia Pacific,Singapore,21,0.30
138.2.6.252,2052,2052,false,LAX,North America,Los Angeles,186,0.30
151.145.64.170,2083,2083,true,LAX,North America,Los Angeles,267,0.29
132.145.124.198,8880,8880,false,LAX,North America,Los Angeles,185,0.28
192.18.149.159,8080,443,true,YYZ,North America,Toronto,317,0.28
132.145.121.125,2096,2096,true,LAX,North America,Los Angeles,199,0.28
138.2.108.118,2086,0,false,SIN,Asia Pacific,Singapore,10,0.25
152.70.106.185,2082,2082,false,LAX,North America,Los Angeles,188,0.24
138.2.108.118,2052,0,false,SIN,Asia Pacific,Singapore,24,0.23
138.2.108.118,2082,0,false,SIN,Asia Pacific,Singapore,20,0.21
152.67.250.155,443,443,true,SJC,North America,San Jose,352,0.20
151.145.64.170,8443,8443,true,LAX,North America,Los Angeles,304,0.20
144.24.169.81,8443,443,true,FRA,Europe,Frankfurt,189,0.19
141.147.170.160,2087,2087,true,LAX,North America,Los Angeles,185,0.18
158.179.169.254,8080,0,false,ICN,Asia Pacific,Seoul,66,0.17
146.235.219.98,443,443,true,SJC,North America,San Jose,445,0.12
192.9.138.241,443,443,true,SJC,North America,San Jose,463,0.12
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,74,0.10
158.179.206.143,443,443,true,ARN,Europe,Stockholm,264,0.09
138.2.6.248,80,0,false,NRT,Asia Pacific,Tokyo,79,0.08
138.2.19.154,80,0,false,NRT,Asia Pacific,Tokyo,71,0.08
152.70.102.142,80,0,false,NRT,Asia Pacific,Tokyo,73,0.07
132.145.117.33,80,0,false,NRT,Asia Pacific,Tokyo,71,0.07
158.101.93.200,80,0,false,NRT,Asia Pacific,Tokyo,73,0.07
155.248.162.233,80,0,false,NRT,Asia Pacific,Tokyo,75,0.07
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,89,0.07
138.2.108.118,80,0,false,SIN,Asia Pacific,Singapore,23,0.07
158.179.184.144,80,0,false,NRT,Asia Pacific,Tokyo,72,0.07
158.179.186.170,80,0,false,NRT,Asia Pacific,Tokyo,83,0.07
150.230.213.65,80,0,false,NRT,Asia Pacific,Tokyo,71,0.07
155.248.177.90,80,0,false,NRT,Asia Pacific,Tokyo,78,0.07
132.145.123.6,80,0,false,NRT,Asia Pacific,Tokyo,80,0.07
165.1.78.81,80,0,false,SJC,North America,San Jose,582,0.07
138.2.122.207,80,0,false,ICN,Asia Pacific,Seoul,67,0.06
138.2.19.154,8080,0,false,NRT,Asia Pacific,Tokyo,71,0.06
152.70.102.142,2082,0,false,NRT,Asia Pacific,Tokyo,73,0.05
152.70.102.142,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.05
138.2.14.77,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.05
132.145.123.6,2086,0,false,NRT,Asia Pacific,Tokyo,70,0.05
155.248.177.90,2052,0,false,NRT,Asia Pacific,Tokyo,69,0.05
151.145.65.108,2082,0,false,NRT,Asia Pacific,Tokyo,75,0.05
132.145.123.6,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.2.19.154,8880,0,false,NRT,Asia Pacific,Tokyo,78,0.05
138.2.11.227,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.05
158.101.93.200,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.2.14.77,8880,0,false,NRT,Asia Pacific,Tokyo,78,0.05
40.233.85.79,80,0,false,YYZ,North America,Toronto,334,0.05
155.248.177.90,8080,0,false,NRT,Asia Pacific,Tokyo,86,0.05
155.248.177.90,2095,0,false,NRT,Asia Pacific,Tokyo,73,0.05
158.101.93.200,8880,0,false,NRT,Asia Pacific,Tokyo,85,0.05
155.248.162.233,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.05
158.101.93.200,8080,0,false,NRT,Asia Pacific,Tokyo,67,0.05
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,94,0.05
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,68,0.05
138.2.19.154,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.05
138.2.26.80,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.05
152.70.102.142,2095,0,false,NRT,Asia Pacific,Tokyo,78,0.05
